time,cloud,temp,humidity,wind_speed,wind_dir,rain,snow
2022-11-03 12:00:00+09:00,7,15.64,46,5.95,347,0,0
2022-11-03 13:00:00+09:00,6,15.88543996,49,6.92,343,0,0
2022-11-03 14:00:00+09:00,6,15.78,51,8.48,340,0,0
2022-11-03 15:00:00+09:00,5,15.6041,54,8.71,346,0,0
2022-11-03 16:00:00+09:00,0,15.54687982,54,7.97,347,0,0
2022-11-03 17:00:00+09:00,1,14.9,58,8.35,348,0,0
2022-11-03 18:00:00+09:00,3,14.23445058,60,8.43,350,0,0
2022-11-03 19:00:00+09:00,5,13.90337756,63,8.38,355,0,0
2022-11-03 20:00:00+09:00,10,13.53481543,66,8.66,357,0,0
2022-11-03 21:00:00+09:00,19,13.12840637,72,8.53,357,0,0
2022-11-03 22:00:00+09:00,59.6300578,12.88865125,72.62427746,10.13011561,347.2504817,0,0
2022-11-03 23:00:00+09:00,78.25671488,12.51166322,69.85330579,10.56246901,349.0366736,0,0
2022-11-04 00:00:00+09:00,85,12.12649611,66,10.89,350,0,0
2022-11-04 01:00:00+09:00,75,11.60767857,63,11.06,351,0,0
2022-11-04 02:00:00+09:00,61,11.11,63,11.72,351,0,0
2022-11-04 03:00:00+09:00,52,10.65,63,12.08,349,0,0
2022-11-04 04:00:00+09:00,10,10.62,63,11.84,347,0,0
2022-11-04 05:00:00+09:00,10,10.34597484,61,11.78,349,0,0
2022-11-04 06:00:00+09:00,9,10.16550143,59,11.6,352,0,0
2022-11-04 07:00:00+09:00,8,9.95,57,11.36,353,0,0
2022-11-04 08:00:00+09:00,7,10.01422049,56,11.35,350,0,0
2022-11-04 09:00:00+09:00,12,10.32,56,11.78,349,0,0
2022-11-04 10:00:00+09:00,11,10.79262588,56,11.63,346,0,0
2022-11-04 11:00:00+09:00,28.50847458,11.02694915,54,11.66457627,345.9491525,0,0
2022-11-04 12:00:00+09:00,48,10.91,54,11.84,344,0,0
2022-11-04 13:00:00+09:00,45.03856454,10.90012855,53.01285485,11.94858597,344,0,0
2022-11-04 14:00:00+09:00,44,10.92,53,12.05,345,0,0
2022-11-04 15:00:00+09:00,39,10.9,53,12.01,346,0,0
2022-11-04 16:00:00+09:00,11.97909408,10.73188153,52,11.69334495,350.9372822,0,0
2022-11-04 17:00:00+09:00,29,10.53,54,11.29,352,0,0
2022-11-04 18:00:00+09:00,30,10.3,56,10.56,354,0,0
2022-11-04 19:00:00+09:00,30,10.24120574,57.95980861,10.00145455,355.9598086,0,0
2022-11-04 20:00:00+09:00,38,10.16416856,59,9.48,357,0,0
2022-11-04 21:00:00+09:00,45.48283499,10.17241417,58.87929125,9.2896567,357.8792913,0,0
2022-11-04 22:00:00+09:00,16.38899804,10.03188605,58.98821218,8.954833006,357,0,0
2022-11-04 23:00:00+09:00,25,9.906628352,60,8.78,357,0,0
2022-11-05 00:00:00+09:00,45,9.879170006,60,8.92,356,0,0
2022-11-05 01:00:00+09:00,57.86190246,9.731699662,60.98937711,8.662761951,356.9893771,0,0
2022-11-05 02:00:00+09:00,66,9.49,62,8.38,359,0,0
2022-11-05 03:00:00+09:00,68,9.221021566,62,8.05,3,0,0
2022-11-05 04:00:00+09:00,88,8.823038047,62,8.04,1,0,0
2022-11-05 05:00:00+09:00,56,8.488199339,62,7.61,5,0,0
2022-11-05 06:00:00+09:00,41,8.342715008,62,6.86,8,0,0
2022-11-05 07:00:00+09:00,33,8.23,62,6.45,9,0,0
2022-11-05 08:00:00+09:00,28.09429514,8.485851014,61.01885903,6.057543612,10.96228194,0,0
2022-11-05 09:00:00+09:00,24.05265724,9.309073623,59.02632862,6.099341784,11,0,0
2022-11-05 10:00:00+09:00,9.510973551,10.61100169,58.0219471,6.120562746,182.2031514,0,0
2022-11-05 11:00:00+09:00,9,11.26447974,57,6.56,359,0,0
2022-11-05 12:00:00+09:00,8,11.88349584,56,7.05,349,0,0
2022-11-05 13:00:00+09:00,7.010461246,12.32799334,55.01046125,7.663514028,343.0627675,0,0
2022-11-05 14:00:00+09:00,7,12.5,55,8.12,340,0,0
2022-11-05 15:00:00+09:00,6,12.50572159,55,8.24,341,0,0
2022-11-05 16:00:00+09:00,4.009490509,12.2867033,55.99050949,7.511613387,343.9715285,0,0
2022-11-05 17:00:00+09:00,4,12.09557198,58,7.09,346,0,0
2022-11-05 18:00:00+09:00,4,11.70052689,59,6.37,351,0,0
2022-11-05 19:00:00+09:00,3,11.47,60,5.71,358,0,0
2022-11-05 20:00:00+09:00,3,11.28,61,5.22,1,0,0
2022-11-05 21:00:00+09:00,3,11.01653029,61,4.993299681,2.97130712,0,0
2022-11-05 22:00:00+09:00,0.020507285,10.59194819,63,4.912255801,7.969239072,0,0
2022-11-05 23:00:00+09:00,2,10.3474072,64,5.01,10,0,0
2022-11-06 00:00:00+09:00,12,10.19,64,4.79,12,0,0
2022-11-06 01:00:00+09:00,15.14859438,9.97939759,65.08835341,4.52502008,13,0,0
2022-11-06 02:00:00+09:00,27,9.87,66,4.68,13,0,0
2022-11-06 03:00:00+09:00,36,9.55872093,67,4.4,15,0,0
2022-11-06 04:00:00+09:00,1,9.51,67,4.42,19,0,0
2022-11-06 05:00:00+09:00,0,9.36,68,4.09,24,0,0
2022-11-06 06:00:00+09:00,0,9.23693954,68.02782236,3.939165329,27.05564473,0,0
2022-11-06 07:00:00+09:00,0,9.135221987,68.97251586,3.900655391,29.30232558,0,0
2022-11-06 08:00:00+09:00,0.015524625,9.33117773,67.95342612,3.568292291,40.13972163,0,0
2022-11-06 09:00:00+09:00,1,10.04,65,3.46,49,0,0
2022-11-06 10:00:00+09:00,0,11.01,61,2.79,50,0,0
2022-11-06 11:00:00+09:00,0,12.05464509,58,2.63,29,0,0
2022-11-06 12:00:00+09:00,0,12.90705092,54,2.12,348,0,0
2022-11-06 13:00:00+09:00,0.033528473,14.01625333,55.10058542,3.610963278,327.9664715,0,0
2022-11-06 14:00:00+09:00,1,13.62,58,5.08,327,0,0
2022-11-06 15:00:00+09:00,10.17241379,14.92712644,58.73163418,5.157796102,328.8050975,0,0
2022-11-06 16:00:00+09:00,73,13.88,56,4.83,337,0,0
2022-11-06 17:00:00+09:00,86,13.71,55,4.89,347,0,0
2022-11-06 18:00:00+09:00,91,13.20000567,56,4.33,355,0,0
2022-11-06 19:00:00+09:00,93,12.88042745,56,3.92,359,0,0
2022-11-06 20:00:00+09:00,76,12.59,57,3.78,2,0,0
2022-11-06 21:00:00+09:00,72.74325674,12.33398601,58.09290709,3.417432567,5.300699301,0,0
2022-11-06 22:00:00+09:00,77.37860082,8.234897119,59.10699588,3.495884774,17.67901235,0,0
2022-11-06 23:00:00+09:00,31,11.86,61,3.6,12,0,0
2022-11-07 00:00:00+09:00,21,11.44478163,62,3.44,14,0,0
2022-11-07 01:00:00+09:00,16,11.20414278,64,3.75,17,0,0
2022-11-07 02:00:00+09:00,19,10.85490315,66,3.52,26,0,0
2022-11-07 03:00:00+09:00,31,10.69,67,3.23,29,0,0
2022-11-07 04:00:00+09:00,52,4.072437432,68,3.12,32,0,0
2022-11-07 05:00:00+09:00,33.59024159,4.03,73.11747987,3.159426812,35.93983894,0,0
2022-11-07 06:00:00+09:00,23,9.780612245,74,3.08,43,0,0
2022-11-07 07:00:00+09:00,19,9.74,74,2.9,42,0,0
2022-11-07 08:00:00+09:00,16,9.966178632,73,2.92,46,0,0
2022-11-07 09:00:00+09:00,15,10.81541229,69,2.65,52,0,0
2022-11-07 10:00:00+09:00,7,11.81,63,1.9,33,0,0
2022-11-07 11:00:00+09:00,7,12.67296934,57,1.87,13,0,0
2022-11-07 12:00:00+09:00,7.979226774,13.33776111,53,1.622804385,327.135026,0,0
2022-11-07 13:00:00+09:00,7,13.82998319,51,2.38,315,0,0
2022-11-07 14:00:00+09:00,6,14.1,51,2.86,306,0,0
2022-11-07 15:00:00+09:00,6,14.22,52,3.6,305,0,0
2022-11-07 16:00:00+09:00,6,14.22,52,3.63,311,0,0
2022-11-07 17:00:00+09:00,7,14.05,53,3.23,313,0,0
2022-11-07 18:00:00+09:00,7,13.7382816,54,3.22,316,0,0
2022-11-07 19:00:00+09:00,6,13.0703192,57.18753117,3.152184539,329.5002494,0,0
2022-11-07 20:00:00+09:00,6,13.45671174,59.01730665,2.97550027,344.0692266,0,0
2022-11-07 21:00:00+09:00,6,13.27,60,2.72,348,0,0
2022-11-07 22:00:00+09:00,35,13.01265217,61,2.26,347,0,0
2022-11-07 23:00:00+09:00,6,12.98127353,62,1.72,355,0,0
2022-11-08 00:00:00+09:00,6,12.83400787,62,1.77,1,0,0
2022-11-08 01:00:00+09:00,5,12.62526587,63,2.09,13,0,0
2022-11-08 02:00:00+09:00,4,12.37530748,64,1.87,27,0,0
2022-11-08 03:00:00+09:00,2.728092138,11.92734101,63.09063595,2.054531798,38.72508763,0,0
2022-11-08 04:00:00+09:00,0,11.7,64,2.1,46,0,0
2022-11-08 05:00:00+09:00,0,11.5,64,2.2,51,0,0
2022-11-08 06:00:00+09:00,0,11.17812095,65,2.298833693,56.09719222,0,0
2022-11-08 07:00:00+09:00,0,11.08514649,65,2.24,61,0,0
2022-11-08 08:00:00+09:00,0,11.40138504,64,2.29,65,0,0
2022-11-08 09:00:00+09:00,0,12.32,62,2.09,56,0,0
2022-11-08 10:00:00+09:00,0,13.21014286,60.02190476,1.911971429,45.12047619,0,0
2022-11-08 11:00:00+09:00,0,14.05144935,60,1.593257392,20.25448376,0,0
2022-11-08 12:00:00+09:00,0,14.74,61,1.55,340,0,0
2022-11-08 13:00:00+09:00,0,15.16998005,61.98852868,2.291396509,312.321197,0,0
2022-11-08 14:00:00+09:00,0,15.26279623,65,3.33,307,0,0
2022-11-08 15:00:00+09:00,0,15.28,68,3.77,311,0,0
2022-11-08 16:00:00+09:00,0,15.16609865,70.37668161,3.643273543,312.5650224,0,0
2022-11-08 17:00:00+09:00,0,16.84237525,74.28143713,3.326546906,321.4690619,0,0
2022-11-08 18:00:00+09:00,0,14.2288609,77,3.1,326,0,0
2022-11-08 19:00:00+09:00,0,13.04393451,78.97638218,2.88259796,336.870102,0,0
2022-11-08 20:00:00+09:00,0,11.93845423,80,2.298874437,318.965983,0,0
2022-11-08 21:00:00+09:00,0,10.04490889,79.01490889,2.384036444,9.02981778,0,0
2022-11-08 22:00:00+09:00,0,13.35503448,77.82167488,2.312866995,22.71330049,0,0
2022-11-08 23:00:00+09:00,0,7.101935666,76,2.24,30,0,0
2022-11-09 00:00:00+09:00,0,6.03,74,2.41,35,0,0
2022-11-09 01:00:00+09:00,0,12.47,73,2.43,40,0,0
2022-11-09 02:00:00+09:00,0,12.01221739,71,2.49,46,0,0
2022-11-09 03:00:00+09:00,0,5.114149697,70.98789213,2.775883324,41.04843148,0,0
2022-11-09 04:00:00+09:00,0,11.54508033,70,2.83,44,0,0
2022-11-09 05:00:00+09:00,0,11.39410774,68,2.86,43,0,0
2022-11-09 06:00:00+09:00,0,6.07993337,67,2.95,48,0,0
2022-11-09 07:00:00+09:00,0,11.21,66,3.11,53,0,0
2022-11-09 08:00:00+09:00,1,11.5,63,2.76,56,0,0
2022-11-09 09:00:00+09:00,2,8.082531856,57.01218837,2.819390582,52.01218837,0,0
2022-11-09 10:00:00+09:00,6,13.26774086,51,2.75,48,0,0
2022-11-09 11:00:00+09:00,39,14.48,45,1.85,45,0,0
2022-11-09 12:00:00+09:00,58,15.27022124,42,0.89,18,0,0
2022-11-09 13:00:00+09:00,69,15.50966759,40,1.14,289,0,0
2022-11-09 14:00:00+09:00,75,15.45,43,2.02,287,0,0
2022-11-09 15:00:00+09:00,79,15.31088692,44.01108647,2.210886918,290.0554324,0,0
2022-11-09 16:00:00+09:00,100,15.24435216,48,2.4,315,0,0
2022-11-09 17:00:00+09:00,100,14.87,52,2.24,331,0,0
2022-11-09 18:00:00+09:00,100,14.53,55,2.07,351,0,0
2022-11-09 19:00:00+09:00,100,14.40557895,56,1.85,9,0,0
2022-11-09 20:00:00+09:00,87,11.06759978,56,1.67,27,0,0
2022-11-09 21:00:00+09:00,72.2441989,14.28841989,56.97127072,1.161867403,62,0,0
2022-11-09 22:00:00+09:00,11,14.15961773,56,1.1,71,0,0
2022-11-09 23:00:00+09:00,19,14.12,53,1.59,68,0,0
2022-11-10 00:00:00+09:00,43,13.82357341,53,1.9,67,0,0
2022-11-10 01:00:00+09:00,57,13.63833703,52,2.06,74,0,0
2022-11-10 02:00:00+09:00,66.01647446,8.04501922,53,2.370137287,65.99176277,0,0
2022-11-10 03:00:00+09:00,66.0933553,9.042630423,52.00274574,2.361592532,70.98352554,0,0
2022-11-10 04:00:00+09:00,100,13.63,53,2.94,65,0,0
2022-11-10 05:00:00+09:00,100,13.67391602,53,2.750834961,89.89013672,0,0
2022-11-10 06:00:00+09:00,100,13.82243363,52,3.01,99,0,0
2022-11-10 07:00:00+09:00,99,14.03,52,2.65,61,0,0
2022-11-10 08:00:00+09:00,97,14.06,53,2.8,55,0,0
2022-11-10 09:00:00+09:00,94.91984522,14.39517413,51.01603096,2.611923715,70.03206191,0,0
2022-11-10 10:00:00+09:00,19.81764389,15.27557827,51,2.79795589,59.1183432,0,0
2022-11-10 11:00:00+09:00,12.07534984,16.2377395,51.98923574,2.305382131,49.10764263,0,0
2022-11-10 12:00:00+09:00,10,17.04559801,53,1.36,43,0,0
2022-11-10 13:00:00+09:00,8,17.49978393,53,0.9,350,0,0
2022-11-10 14:00:00+09:00,7.010758472,17.64806347,53,1.622146315,313.3980635,0,0
2022-11-10 15:00:00+09:00,9.96345515,17.80971207,54,2.180365449,321.0121816,0,0
2022-11-10 16:00:00+09:00,12,17.38090909,58,2.2,329,0,0
2022-11-10 17:00:00+09:00,11,16.76,62,2.38,338,0,0
2022-11-10 18:00:00+09:00,19.81362725,16.15730461,65.09068136,1.570981964,5.629759519,0,0
2022-11-10 19:00:00+09:00,38,16.06953488,66,1.28,32,0,0
2022-11-10 20:00:00+09:00,40,15.07097548,65,1.18,71,0,0
2022-11-10 21:00:00+09:00,26,14.03,67,1.5,85,0,0
2022-11-10 22:00:00+09:00,11.17751479,15.70130178,65.02366864,2.24112426,99.82248521,0,0
2022-11-10 23:00:00+09:00,12,15.54,65,2.51,110,0,0
2022-11-11 00:00:00+09:00,12.98657358,15.29555854,65.98657358,2.727046187,104.0805585,0,0
2022-11-11 01:00:00+09:00,12.01077586,15.05702586,66.98922414,2.838814655,100.0431034,0,0
2022-11-11 02:00:00+09:00,11,14.92,67,3.16,103,0,0
2022-11-11 03:00:00+09:00,13.96768982,14.9298923,67,3.100646204,93.10770059,0,0
2022-11-11 04:00:00+09:00,14.98658798,14.72281652,67,3.326915236,79.18776824,0,0
2022-11-11 05:00:00+09:00,15.9887036,14.51023669,66.0112964,3.498079613,78.0112964,0,0
2022-11-11 06:00:00+09:00,13.03707684,14.36822676,66.98764105,3.282718968,82.93820527,0,0
2022-11-11 07:00:00+09:00,22,14.34,69,3.07,91,0,0
2022-11-11 08:00:00+09:00,32,14.5870155,71,2.93,97,0,0
2022-11-11 09:00:00+09:00,41,15.59,70,3.26,112,0,0
2022-11-11 10:00:00+09:00,25,16.7,67,4.17,115,0,0
2022-11-11 11:00:00+09:00,22.91864765,17.77558901,64.95932382,4.029593238,118.2847332,0,0
2022-11-11 12:00:00+09:00,20.8972332,18.72818182,63.8972332,4.047747036,125.513834,0,0
2022-11-11 13:00:00+09:00,19.88479502,21.85258433,63.05760249,4.323409445,130.23041,0,0
2022-11-11 14:00:00+09:00,18,18.95,64,4.87,134,0,0
2022-11-11 15:00:00+09:00,16.56684492,18.90306952,65.02887701,5.64144385,134.028877,0,0
2022-11-11 16:00:00+09:00,1.971138429,22.88569214,66.08658471,5.676435061,134.797969,0,0
2022-11-11 17:00:00+09:00,1,22.02319728,69,5.22,128,0,0
2022-11-11 18:00:00+09:00,1,17.17233503,74,4.57,117,0,0
2022-11-11 19:00:00+09:00,1,16.42012346,76.96296296,3.868765432,109.0987654,0,0
2022-11-11 20:00:00+09:00,1,15.94519355,79.96612903,3.632596774,114.9322581,0,0
2022-11-11 21:00:00+09:00,0.980758659,15.79424409,81.01924134,3.787883452,118,0,0
2022-11-11 22:00:00+09:00,0,15.49775691,84,3.92,116,0,0
2022-11-11 23:00:00+09:00,0,15.28831025,85,3.58,101,0,0
2022-11-12 00:00:00+09:00,0,15.08,86,3.46,90,0,0
2022-11-12 01:00:00+09:00,0,14.93041043,87,3.78,109,0,0
2022-11-12 02:00:00+09:00,0,14.89,87,3.78,111,0,0
2022-11-12 03:00:00+09:00,0,14.89802216,87,4.118254848,96.9534626,0,0
2022-11-12 04:00:00+09:00,0,14.63,88,4.41,93,0,0
2022-11-12 05:00:00+09:00,0,14.60356984,88,4.57,96,0,0
2022-11-12 06:00:00+09:00,0,14.59,89,4.53,101,0,0
2022-11-12 07:00:00+09:00,0,14.56194475,89,4.36,100,0,0
2022-11-12 08:00:00+09:00,0,14.85,88,4.24,105,0,0
2022-11-12 09:00:00+09:00,0.204444444,15.2876,83.59111111,4.884044444,116.2266667,0,0
2022-11-12 10:00:00+09:00,5.006020799,18.03493706,79.9819376,5.906683087,127.0722496,0,0
2022-11-12 11:00:00+09:00,6,18.85,77,7.01,139,0,0
2022-11-12 12:00:00+09:00,6,19.49,75,8.6,142,0,0
2022-11-12 13:00:00+09:00,13,19.78,75,8.72,145,0,0
2022-11-12 14:00:00+09:00,22,19.65,78,8.21,146,0,0
2022-11-12 15:00:00+09:00,49.70914127,18.88874792,81.98836565,7.560698061,146.0232687,0,0
2022-11-12 16:00:00+09:00,100,18.51816823,85,7.13,145,0,0
2022-11-12 17:00:00+09:00,100,18.29,87,6.98,145,0,0
2022-11-12 18:00:00+09:00,100,17.8,91,5.94,155,0,0
2022-11-12 19:00:00+09:00,100,17.45,94,5,160,0,0
2022-11-12 20:00:00+09:00,100,17.31,96,4.68,179,0,0
2022-11-12 21:00:00+09:00,95.09356081,17.22374243,96,5.398503027,176.9625757,0.005052284,0
2022-11-12 22:00:00+09:00,99.03550609,19.99449391,96,5.448701643,195.4970853,0.742660307,0
2022-11-12 23:00:00+09:00,100,17.49075388,96,6.5,209,0.740022173,0
2022-11-13 00:00:00+09:00,100,19.03,98.01730665,7.063942672,229.2595998,1.005711195,0
2022-11-13 01:00:00+09:00,100,19.03,99,6.72,244,5.56068031,0
2022-11-13 02:00:00+09:00,100,17.98361679,97,8.96,318,3.16,0
2022-11-13 03:00:00+09:00,100,14.11,93,9.3,332,0.019029233,0
2022-11-13 04:00:00+09:00,100,13.48163062,90,10.24988353,335,0,0
2022-11-13 05:00:00+09:00,100,12.93,87,11.06,333,0.018770083,0
2022-11-13 06:00:00+09:00,100,12.33,84,10.51,337,0,0
2022-11-13 07:00:00+09:00,100,12.17,79,10.41,333,0,0
2022-11-13 08:00:00+09:00,100,12.04969061,77,10.08,332,0,0
2022-11-13 09:00:00+09:00,99.98399558,12.23583885,74.98399558,10.52567881,330,0,0
2022-11-13 10:00:00+09:00,100,12.18,73,10.5,332,0,0
2022-11-13 11:00:00+09:00,100,12.21758029,71,10.21,328,0,0
2022-11-13 12:00:00+09:00,96.87029973,11.03,70,10.51481744,326.9907357,0,0
2022-11-13 13:00:00+09:00,83,12.2219403,70,11.03,326,0,0
2022-11-13 14:00:00+09:00,74,12.22,69,10.41,328,0,0
2022-11-13 15:00:00+09:00,64,12.1061108,69,10.3,330,0,0
2022-11-13 16:00:00+09:00,59.49006623,12.2311479,68.01545254,10.01231788,331.9845475,0,0
2022-11-13 17:00:00+09:00,69,11.91179303,69,9.74,334,0,0
2022-11-13 18:00:00+09:00,72,11.76359202,68,8.38,338,0,0
2022-11-13 19:00:00+09:00,79,11.47,68,8.45,335,0,0
2022-11-13 20:00:00+09:00,83,11.31598115,67,7.43,337,0,0
2022-11-13 21:00:00+09:00,95.86157254,11.67377076,69.95847176,5.994568106,345.0138427,0,0
2022-11-13 22:00:00+09:00,100,11.68,71,5.06,345,0,0
2022-11-13 23:00:00+09:00,98,11.65,71,4.39,337,0,0
2022-11-14 00:00:00+09:00,82,11.61,73,4.26,341,0,0
2022-11-14 01:00:00+09:00,74,11.70031614,74,3.77,343,0,0
2022-11-14 02:00:00+09:00,76,11.82397897,74,3.75,348,0,0
2022-11-14 03:00:00+09:00,78,11.9,75,3.94,351,0,0
2022-11-14 04:00:00+09:00,100,11.93,75,3.79,355,0,0
2022-11-14 05:00:00+09:00,100,11.97,76,4.11,351,0,0
2022-11-14 06:00:00+09:00,100,11.91892877,76,4.25,346,0,0
2022-11-14 07:00:00+09:00,100,11.93,76,4.49,343,0,0
2022-11-14 08:00:00+09:00,100,11.90348456,75.01254826,4.796110039,342.0125483,0,0
2022-11-14 09:00:00+09:00,91.85700246,11.65501229,74.78574939,4.594987715,347.8216216,0,0
2022-11-14 10:00:00+09:00,99,12.16598338,73,5.22,338,0,0
2022-11-14 11:00:00+09:00,98,12.65,71,6.62,334,0,0
2022-11-14 12:00:00+09:00,96,12.70474295,69,7.07,334,0,0
2022-11-14 13:00:00+09:00,86.14069828,12.63098489,67.02813966,7.050281397,332.0281397,0,0
2022-11-14 14:00:00+09:00,71,12.51,66,7,324,0,0
2022-11-14 15:00:00+09:00,60,12.16,66,7.56,324,0,0
2022-11-14 16:00:00+09:00,8,11.85776119,65,7.3,333,0,0
2022-11-14 17:00:00+09:00,9,11.53,64,7.34,336,0,0
2022-11-14 18:00:00+09:00,45.53956835,11.5076259,64,6.98971223,335.0431655,0,0
2022-11-14 19:00:00+09:00,42.93103448,11.3437931,64,6.63,326.9310345,0,0
2022-11-14 20:00:00+09:00,51.08709853,11.18825803,64,6.889782254,335.0108873,0,0
2022-11-14 21:00:00+09:00,60.59936742,11.03273063,64,6.857517132,336.039009,0,0
2022-11-14 22:00:00+09:00,100,11.1,64,6.55,337,0,0
2022-11-14 23:00:00+09:00,95,11.52332963,64,6.18,339,0,0
2022-11-15 00:00:00+09:00,83,11.43187569,65,6.92,342,0,0
2022-11-15 01:00:00+09:00,64,11.21204986,65,6.85,346,0,0
2022-11-15 02:00:00+09:00,51.23630137,8.920900196,65,6.852363014,342.1090998,0,0
2022-11-15 03:00:00+09:00,41.53333333,11.04041667,65.10833333,6.810583333,343.8666667,0,0
2022-11-15 04:00:00+09:00,13,10.55,66,6.98,351,0,0
2022-11-15 05:00:00+09:00,53,10.37,67,6.52,357,0,0
2022-11-15 06:00:00+09:00,58,10.28,68,5.57,359,0,0
2022-11-15 07:00:00+09:00,49,10.28,68,4.84,1,0,0
2022-11-15 08:00:00+09:00,59,10.55737977,66,4.29,3,0,0
2022-11-15 09:00:00+09:00,64,11.08,63,3.39,2,0,0
2022-11-15 10:00:00+09:00,99,11.23,61,2.6,14,0,0
2022-11-15 11:00:00+09:00,99,11.95115491,58,3.11,334,0,0
2022-11-15 12:00:00+09:00,79,12.66,58,4.81,318,0,0
2022-11-15 13:00:00+09:00,60.8625,14.01425,58,6.2115,312.975,0,0
2022-11-15 14:00:00+09:00,50,12.77,58,6.33,311,0,0
2022-11-15 15:00:00+09:00,42,12.67673515,58,5.77,307,0,0
2022-11-15 16:00:00+09:00,1,12.54,59,5.67,305,0,0
2022-11-15 17:00:00+09:00,0,12.33,61,5.59,301,0,0
2022-11-15 18:00:00+09:00,0,13.01328173,62,5.05,300,0,0
2022-11-15 19:00:00+09:00,0,12.21902798,62,4.743348061,299.0108002,0,0
2022-11-15 20:00:00+09:00,0,12.34841926,62.98784047,4.552310311,296.0364786,0,0
2022-11-15 21:00:00+09:00,0,12.49,62,4.55,293,0,0
2022-11-15 22:00:00+09:00,0,12.42892995,62.9823497,4.231588527,294.9646994,0,0
2022-11-15 23:00:00+09:00,0,12.54028766,63.10287665,4.615841053,288.7942467,0,0
2022-11-16 00:00:00+09:00,0,12.63,64,5.19,287,0,0
2022-11-16 01:00:00+09:00,0,12.74,65,5.52,285,0,0
2022-11-16 02:00:00+09:00,0,12.9,66,5.81,279,0,0
2022-11-16 03:00:00+09:00,0,13.00404538,70,5.61,275,0,0
2022-11-16 04:00:00+09:00,0,13.4,71,6.33,278,0,0
2022-11-16 05:00:00+09:00,0,13.15716763,70.88631985,6.115895954,285.7957611,0,0
2022-11-16 06:00:00+09:00,0,13.50840921,70,5.855640064,292.3470809,0,0
2022-11-16 07:00:00+09:00,0,9.03,69.9076999,6.218770977,317.1999013,0,0
2022-11-16 08:00:00+09:00,0,13.03104493,68.68234065,6.004838036,328.7220481,0,0
2022-11-16 09:00:00+09:00,0.976718404,13.57906874,66.86031042,5.313503326,326.883592,0,0
2022-11-16 10:00:00+09:00,0,13.93735734,57,6.09,322,0,0
2022-11-16 11:00:00+09:00,1,13.93233204,54,5.86,321,0,0
2022-11-16 12:00:00+09:00,1,13.88855241,55,5.84,319,0,0
2022-11-16 13:00:00+09:00,1,13.68363989,56,6,322,0,0
2022-11-16 14:00:00+09:00,0,13.48651524,56,5.82,324,0,0
2022-11-16 15:00:00+09:00,0,13.23186459,54,6.05,327,0,0
2022-11-16 16:00:00+09:00,0,12.98,52,5.84,335,0,0
2022-11-16 17:00:00+09:00,1,12.81055556,52,4.6,336,0,0
2022-11-16 18:00:00+09:00,1,12.37,53,4,345,0,0
2022-11-16 19:00:00+09:00,1,12.11,53,3.75,0,0,0
2022-11-16 20:00:00+09:00,4,11.82524126,54,3.2,9,0,0
2022-11-16 21:00:00+09:00,10.27692308,11.80369231,54,3.452153846,17.15384615,0,0
2022-11-16 22:00:00+09:00,100,11.43152362,54.06551549,3.016896902,16,0,0
2022-11-16 23:00:00+09:00,100,11.43299169,55,2.83,16,0,0
2022-11-17 00:00:00+09:00,100,11.38605103,56,3.42,23,0,0
2022-11-17 01:00:00+09:00,100,10.81000969,56,3.457663597,29.16820165,0,0
2022-11-17 02:00:00+09:00,100,11.03592675,56,3.44,38,0,0
2022-11-17 03:00:00+09:00,100,10.97326501,55.01171303,3.351054173,33.05856515,0,0
2022-11-17 04:00:00+09:00,100,10.77573415,56,4.09,28,0,0
2022-11-17 05:00:00+09:00,100,10.66106925,57,4.21,39,0,0
2022-11-17 06:00:00+09:00,100,10.57,57,3.78,42,0,0
2022-11-17 07:00:00+09:00,100,6.947948718,56,4.08,48,0,0
2022-11-17 08:00:00+09:00,100,10.72039825,56,4.050376432,42.07528642,0,0
2022-11-17 09:00:00+09:00,100,11.10824309,54.98508287,3.471640884,50.85082873,0,0
2022-11-17 10:00:00+09:00,100,11.78553785,51.62549801,2.678207171,56.62549801,0,0
2022-11-17 11:00:00+09:00,100,12.42,48,2.08,53,0,0
2022-11-17 12:00:00+09:00,100,12.94787938,45.76848249,1.792120623,65.23151751,0,0
2022-11-17 13:00:00+09:00,100,13.4173,43.818,1.31451,62.359,0,0
2022-11-17 14:00:00+09:00,100,13.69,42,0.96,16,0,0
2022-11-17 15:00:00+09:00,70.61816251,14.09493893,43.17259692,1.427280935,279.2081784,0,0
2022-11-17 16:00:00+09:00,4,14.03049669,48,2.47,313,0,0
2022-11-17 17:00:00+09:00,1.909864797,13.61025538,56.36054081,2.442058087,314.6309464,0,0
2022-11-17 18:00:00+09:00,1,13.31,60,2.16,321,0,0
2022-11-17 19:00:00+09:00,1.954879328,13.09253935,62,1.065257083,323.9097587,0,0
2022-11-17 20:00:00+09:00,1,11.08108382,61.97223705,0.329444741,315.4201815,0,0
2022-11-17 21:00:00+09:00,1.983416252,13.1060199,59.0331675,1.303250415,86.9668325,0,0
2022-11-17 22:00:00+09:00,0,7.698273867,56.75699132,2.026730955,99.66345227,0,0
2022-11-17 23:00:00+09:00,0,12.53,55,2.22,90,0,0
2022-11-18 00:00:00+09:00,0,11.95275862,53.95402299,2.554712644,74.63218391,0,0
2022-11-18 01:00:00+09:00,0,11.8198,53,2.86,67,0,0
